A COMPRA DE MERCADORIA CONF. NF.  136975 FOR. OL INDUSTRIA DE PAPEIS  LTDA  em  25/06/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  652841 FOR. NUTRI MAIS DISTRIBUIDORA  DE ALIMENTOS LTDA  em  08/04/2019
 08/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  652841 FOR. NUTRI MAIS DISTRIBUIDORA  DE ALIMENTOS LTDA  em  08/04/2019
 08/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  500701 FOR. NORDIL NORDESTE DIST E  LOGISTICA LTDA  em  11/06/2019
 11/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  500701 FOR. NORDIL NORDESTE DIST E  LOGISTICA LTDA  em  11/06/2019
 11/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  504310 FOR. NORDIL NORDESTE DIST E  LOGISTICA LTDA  em  27/06/2019
 27/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  504310 FOR. NORDIL NORDESTE DIST E  LOGISTICA LTDA  em  27/06/2019
 27/06/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  1424980 FOR. NORDECE NE  REPRESENTACAO E DIST. LTDA  em  04/04/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  724107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA  em  27/03/2019
 27/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  724107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA  em  27/03/2019
 27/03/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  477056 FOR. MASTERBOI LTDA.  em  29/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  2454192 FOR. MARTINS COMERCIO E  SERVICOS DE DISTRIBUICAO SA  em  15/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  2521086 FOR. MARTINS COMERCIO E  SERVICOS DE DISTRIBUICAO SA  em  29/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 2521087 FOR.  MARTINS COMERCIO E SERVICOS DE  DISTRIBUICAO SA  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  2523385 FOR. MARTINS COMERCIO E  SERVICOS DE DISTRIBUICAO SA  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  2540088 FOR. MARTINS COMERCIO E  SERVICOS DE DISTRIBUICAO SA  em  18/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  218270 FOR. M. DIAS BRANCO SA IND.  COMERCIO ALIMENTOS  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1318691 FOR. LATICINIO BELO VALE LTDA  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  394676 FOR. KARNE KEIJO LOGISTICA  INTEGRADA LTDA  em  14/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  33571 FOR. J.J DISTRIBUIDORA DE ALIM.  LTDA  em  19/04/2019 provavelmente será paga nos próximos meses;
